Toc_do_trung_binh_kmh,Tang_toc_trung_binh_ms2,Tan_suat_phanh_gap,So_chu_ky_sac_xa_pin,Dung_luong_pin_giam_%
108.5373018922078,0.8893673296336106,12,71,35.0842560619288
56.76093727860411,0.8201962724621982,5,243,12.53618571763298
53.16701071770349,0.5304208634550829,5,219,55.20689892754087
64.3296973895048,2.075597030957261,9,253,34.81143372941973
62.05502687829987,1.3975565417252152,1,222,70.29658763291066
63.510403654684296,0.7629707121974292,2,60,28.192881967226842
58.64488915075324,1.3070944443282746,5,230,64.42496544818505
85.90200661634982,0.9223602286289624,15,281,53.42955455145658
44.78372973485615,2.8542370787541484,5,237,65.09941158863266
106.1383163201412,1.3000122144033703,12,78,27.202026703815
103.11622356281838,1.3348838082234746,3,69,38.64081472400848
72.88348870697433,2.599645008498964,14,54,63.06120825839153
106.74569687506929,2.1193894032150107,5,202,50.957770294956006
52.2430563027264,2.2754290185075035,0,83,31.794728215935088
31.580891013357025,2.0900045099724016,8,189,42.05970473537775
85.72871325268407,2.865490709871413,11,77,74.7366213695211
71.21184662682438,1.017502078895113,10,147,57.57473969043703
81.04480916662837,2.972598104389489,12,55,48.98027906265196
110.94054681165628,2.577390443891283,0,295,63.38401817926231
117.29330162093493,1.972431472190856,18,68,37.337047867121484
87.10078257800427,2.1559290609906223,3,61,71.62932031365126
98.76500308671946,2.122064691251535,4,74,44.761432936959224
37.54275901384479,0.6459905601478848,16,62,29.563870099774476
44.46440264023551,1.0450412463298466,4,258,13.306348486085179
95.9884324457679,2.903677211311873,18,125,32.85942729918759
68.82289107492016,1.835911072148448,2,52,45.883090449968506
70.13687433639652,1.44588400815478,10,73,54.96924936449398
57.7746913471893,2.405096158472688,1,57,66.57037677149745
84.66207451299694,1.811297356639524,13,161,71.2173563843575
46.66485408745824,0.532906928579744,5,277,14.415634617226122
86.4224651382506,2.3405939917877947,18,169,48.0610865548525
45.64189714217157,2.3305439001321533,0,172,52.49480131850425
35.74434312387422,0.912871780274936,6,139,19.11430764705172
59.732191982915495,2.8916502210605333,1,94,44.328045917780514
50.80263078088629,1.0597703288527858,18,249,30.10127040166857
110.00924747006992,1.644373418455498,0,273,12.725669909049154
34.94581084817639,0.7868399031522867,8,273,11.945954403782098
45.89523233167105,2.008205798626471,16,50,58.74687617991938
79.38476450247444,1.4386278001430313,9,52,49.04324300136145
73.29604717627262,1.3829336555242635,5,114,55.77071328054988
34.12668165372314,2.567442193052368,2,64,53.75627543120655
30.652718521363003,0.5239042821261957,19,99,16.5660802350951
118.9261147765035,2.4948669272310564,14,197,17.730654815351606
89.29512303229544,1.9286214143701967,19,180,24.542651383980363
62.88655178114011,2.965246283700498,5,238,34.43928962011656
72.33890228969172,1.9736080515106225,2,192,70.89439518329016
53.98951084088583,0.6384478353698948,9,236,52.987734393348745
61.03864053238888,0.6266133161093158,11,231,24.724105575377337
88.41400205413926,2.70788246592958,0,237,11.278926873345444
109.45306189806335,2.6030353637776327,15,173,53.68511532943019
46.57170207730664,1.364725188955058,16,86,49.70899678008352
105.63253548467868,2.0450812104528437,9,198,53.114030739444246
40.940096656644215,1.7239783926390009,11,155,25.129626648954137
49.34930012295521,2.9179101378401304,18,152,42.39501716271202
33.345775924468136,2.874902252192229,7,200,31.914939093925504
42.673067588369946,2.9595975213519363,7,170,62.69467837883781
112.55728309176456,2.6661219515856605,9,281,12.184274693010083
71.34948719565406,2.773878976937753,9,148,26.092320787310424
36.98992756005182,1.043196946917841,17,195,48.199377731499915
116.37541542350652,2.577516972474436,9,66,21.352604952496453
109.10930769827851,2.2721427830106866,6,208,52.90815692816902
97.9214268781327,2.9069662720701754,3,241,16.73214396601033
114.0125512752802,1.9281545711065484,0,97,9.03982970154246
49.811647875218775,0.7129179167763908,10,75,65.78588096704561
105.27323637090775,1.9934972279678824,18,71,30.007497094991415
92.09920767188756,2.21645232005322,4,174,18.08730635661968
108.27833246109196,1.0508025717810707,7,222,19.15785923784149
101.72204091683668,1.4852834587818209,1,213,67.29793909733313
61.18455568591425,1.9962585351292,1,113,51.67411991490981
99.695868331553,1.435264343291264,13,212,72.05337299483108
53.62106726864013,1.4373692930966595,8,252,61.50272182800868
59.57329467252494,0.8327165979319935,9,268,59.309131239401424
39.711514550067854,2.851866807694165,12,275,41.237894521318054
114.1568954382422,2.3762359612377413,0,131,62.90433066266482
56.190302706025335,0.503108597165255,13,204,35.35404634482499
76.85602186543066,2.414033210055413,1,117,63.322533549683925
65.21995528195734,2.3494874816446467,3,194,58.6475371888808
116.39353085251514,0.5243274003888074,18,247,53.29460722773345
60.154425384463416,1.4240107440344114,0,283,29.755842552533323
100.06912392804202,2.0168692258138265,3,188,50.07303551832781
106.9874539168062,1.6318766296450895,10,54,41.70816467231784
69.20458477328694,2.4449652968012683,12,235,38.6541435174989
64.03546330076381,1.563645831586085,17,170,74.3416275033846
97.29712388393652,0.8846574236345925,9,259,41.546853513556734
112.16063822756108,2.9410390606845715,4,106,9.659068864747525
97.94385597650144,1.1050999819401164,0,266,49.78658116302786
50.441372903267904,2.2942307763533307,13,251,56.64073203936556
109.94769726939349,0.8578907791601799,15,282,67.24991117888023
64.88235006931498,1.3225315344598316,17,257,50.20621905379082
81.86064706001409,1.6050690210760594,2,251,8.813355410899346
104.829205736344,0.9805800113176596,2,123,15.582742667255463
46.9555290660443,1.6248989409215238,3,277,18.383703318165928
100.60591221097978,0.8929070574793749,6,134,21.76014132931195
83.65465181196097,1.8975163474647252,12,169,61.48494055796271
110.40074776448472,2.159283131300485,8,63,28.408803375619083
45.477336165918864,0.6560857100700269,2,121,28.58445678703309
67.86140133368356,2.67783030270542,16,178,58.502152265996656
104.95587835801535,0.9628522126050888,14,193,35.33946878019154
31.73085331110841,1.0634060633008096,9,75,11.863168406881702
40.098123008907855,2.1533746002076573,14,98,46.996035088842866
119.15086914810612,1.6718776510860351,0,219,16.279568839063877
55.23547607313155,1.748488997927664,9,247,46.08733889791959
117.7988874351558,0.8203874614078317,6,152,60.12557226447828
46.42783959078065,2.5143395546910208,6,291,70.24055051959094
62.49849987066021,2.042635615260525,2,115,12.026050969073609
97.75825000532136,0.83845510827364,6,102,28.01774440396812
89.20005665143606,1.43499841756399,8,58,51.54131885303775
82.30101599361501,2.5260248318375758,7,118,28.793077692023267
77.69092582245068,1.920887614966552,2,89,37.94422875553011
105.90963992982662,0.7716219478323262,4,233,8.856133221739984
51.145370655005344,1.4319426144732168,12,182,54.3111154159242
69.82238342941666,1.1067359961393364,12,105,67.12140887706087
43.99070629408116,1.793663884134316,7,160,73.43802622737445
83.6347436157634,2.6084028221799738,17,249,63.56100105451401
52.54899818441882,1.5906678370110496,6,54,9.64489771361178
60.04578579090472,1.5833550759208077,9,118,51.50014285193465
72.41256449611754,2.763377255817592,9,101,40.95699912618621
32.40935271328151,1.940463531268181,10,258,70.80794579193929
38.27441423287539,1.9154777184935168,11,122,68.394373366844
91.73362986373976,1.1547747296884734,12,147,74.193116770799
68.60729826457566,2.019306869592816,7,210,65.68056013766359
107.8311199799906,1.9397761685434909,16,199,44.415219035357666
92.52048032797796,1.49212867585466,13,262,55.75578479018214
30.72908474825902,2.9767389147479517,16,284,72.61571345474145
85.50410976904215,2.7047274123702167,18,64,46.522879124244994
38.43523794537448,2.373965725192039,15,114,64.19859512332776
100.28398618114448,1.8433639710325007,8,120,71.09916663823904
119.23569194506518,1.6551495047365756,19,200,46.01129415929359
77.80789148173604,0.9622434880579984,9,292,18.24291161041194
91.45015501747172,1.2643436850365593,8,297,18.000529036964473
51.35827448052764,2.4349019995580257,0,160,15.283909256337289
69.38379693784142,1.6343723848438785,2,55,39.65181466855847
107.04857990127454,2.705673791423753,10,261,39.90955653341091
45.06806529716261,0.8697778408638219,6,235,49.17255521505625
53.89820450523859,1.7708677400340913,17,203,40.09391495315039
70.08903077574271,2.117414210053272,12,283,73.18121354517169
94.10240026596124,1.792121140769815,17,189,27.163480390429324
63.82955593161064,2.723067228962468,15,126,66.48262222426415
113.49590518047034,2.973908204572849,15,288,14.27230386416064
38.50113461418472,0.7895866458534244,9,164,48.12944326747932
63.37237777903628,0.8248872601923025,8,162,51.26195217176851
93.80587110855797,0.8258102839003028,7,126,59.625533543910436
50.33880890953432,2.202942740176318,18,179,41.45399937380105
89.07718208067057,1.431690238739595,2,209,20.812774374207923
44.77952624046114,2.333286653164765,8,227,32.407338848032204
35.038225637551776,1.5136786822174468,1,144,25.870902363454974
40.8914145073784,2.0690168033301592,18,110,35.78962230537615
113.69863048207212,2.4246450141972336,7,188,43.27286077060726
79.65757946455962,1.8705397766373013,17,150,49.69224466796433
101.67111979316842,1.8487589761250152,7,245,64.54573128188146
59.93890508145461,0.7205858132140861,4,83,68.925696671574
83.3392783096902,1.526954357273587,5,257,38.72423673084233
74.54569203344924,1.864442883062344,9,144,13.485322021547141
115.11641634620646,1.654952064166025,14,266,61.30190029811614
97.28171724486992,2.751955000471064,3,152,39.708146446976336
95.74883683469211,2.766326580298724,2,57,44.38514559256012
34.17179424908516,2.5547934514719044,8,185,47.71610444817335
79.47027021033219,1.4382451884328,15,147,52.581073715084344
72.02923085116333,2.2932478792188355,15,192,67.58180805219428
113.50580399455752,1.4882211526740243,14,54,71.7698681766879
53.1607789370579,1.0814839974393975,8,196,70.96142903643437
54.28501079619849,1.357256608877204,16,251,62.13879652910482
67.02116239933503,0.6774115832138388,11,186,67.5238521169067
51.90327420657384,1.329443772511618,7,234,10.851696904014162
41.626552602787456,1.651855543152929,13,231,64.81510498568939
107.16733619857207,2.888702236952075,17,206,12.377903487646657
80.24488719635242,1.2835264655490624,11,293,57.8680887620757
107.522644706091,2.7561338480138016,13,281,18.932044457572374
104.80212888633262,1.072145689558743,19,150,31.807455092306242
55.3838119310704,0.9774222443981236,4,196,19.932398342912627
79.29636998918465,1.7974886410804125,0,254,37.433660473016225
37.48959324660634,2.1812784232435147,12,95,35.29295245762186
112.37266956276824,0.6108306270057036,13,153,10.74424196816021
66.38364435586378,1.0526646626180418,1,129,63.55861129443562
65.43085655001192,1.639209166253291,15,239,65.1575884661237
57.24798335561579,1.3275108399579536,4,271,60.656738970337194
71.45973702396334,2.2815526983708048,0,237,64.71344571811065
52.65834478909032,1.777901490103292,11,167,58.18433488351226
63.73670455171241,0.9008977640097504,18,54,70.7802000626872
101.99523437263936,2.7361634482877264,9,210,46.40647688848684
105.08299532266548,1.232264188708399,11,260,46.82837189456757
57.37642298656645,2.3278277724110588,18,104,65.54391881870043
72.21129874975091,2.449789447763525,15,68,31.085549403505283
108.6437798652047,2.9078942506402554,16,194,10.880558908673542
34.740599864672745,1.7462686663102531,12,137,58.11523918937598
110.02304657962068,2.0395887886610806,6,296,24.684769610199478
49.726591108709854,1.3371907336988342,2,166,39.510917312022315
91.06853197929382,2.195448233530166,4,269,23.729688908028695
82.42965267461402,1.6584587146657994,3,219,63.32863251190339
79.76466733703269,1.5941309118110556,14,278,72.1847751428647
107.34242022775392,2.6386688227902635,16,199,11.214059493039679
39.14149292801952,0.6254221087467217,11,88,23.252585123797616
61.23252227930725,2.704906069579671,13,257,20.295443357533433
78.44274717102891,2.6301745945713924,3,174,52.94123711004899
103.01599685514358,1.7659156339044728,16,276,36.435791984835596
49.47987750705043,1.7255071355140703,10,76,38.29766228721035
102.26368572368486,1.4045184200887255,5,125,18.102838195673154
65.96746342445422,2.985434479204336,3,223,35.4945883032612
47.002247079032585,0.777923331884603,12,176,27.96790894207831
98.30877963991344,1.9755380890715173,19,205,48.7553867402708
38.1809011327093,2.2042039752810423,14,229,22.16358043973139
76.32906366678986,2.835825020542361,17,242,48.9997655260082
35.74882054756996,2.450508742141904,16,216,32.997800450477435
62.07760696420088,2.109618007028867,18,171,30.874882936916762
84.09691191057533,0.7920307920303067,9,195,28.125072805868417
80.05039873384918,1.4343337920786683,4,136,52.98376084674352
66.41898761142,0.8471041063699631,11,199,45.46324236672587
68.61431945749041,2.703031831163784,14,117,64.9912147501446
50.40925980156899,2.3740528889091075,3,289,23.80868698633882
71.02943295816925,2.3938419669930733,7,60,10.208071610259074
115.79293701487508,2.13064129443386,19,131,19.78658502405893
106.54076260054111,1.7676088423417742,16,113,30.676554592199157
43.07095821687094,0.874927648658743,5,168,19.626711845825007
32.680270858882885,1.3242372167626293,15,289,13.136970731679307
114.01718814449676,0.8422894811922264,4,248,37.560346938945884
77.40747748926728,2.312282857130858,13,134,53.19302230328965
78.4054040834377,0.9005719400550125,1,106,58.23102676939348
100.26461961358702,2.255283875429214,16,212,34.41409441850574
58.32200764841939,2.230638473989762,5,298,39.768010131925756
73.3716811952402,1.6482611974782222,10,86,58.494258302799025
117.1796621832064,0.8380716352951307,1,227,31.307778545813292
90.49338182391664,1.2870020653350918,0,170,60.47171926058815
43.837052879620735,1.3002327726888785,4,79,72.79788442793047
41.9904073185918,2.2509628328582334,7,194,66.93244207554318
48.383828249970485,0.7843575485343108,3,210,38.11768522637433
99.00405069786456,2.572671615540227,18,193,46.61749840500242
56.583930345655446,2.4025182254647848,4,192,55.85878109928449
31.92499620075718,0.9657672954356848,4,190,31.0777798644422
114.97569271550957,2.297910954447224,15,280,61.44857174839929
45.27420747554196,2.1712829536695546,17,52,36.99189718143584
30.860236753326173,2.370302000277316,10,73,64.6618051717793
51.34184421449907,0.972321388621736,16,200,24.69453790750942
51.15259084063203,0.8939758053911715,2,108,8.26801880246618
67.98047257611508,1.0912099648068856,17,286,50.20646672813531
112.83508483500331,1.4146792578724392,3,289,38.002515430785984
109.1266426001188,2.484162452589503,18,104,11.538060398685317
71.12050994841852,2.344809843697125,8,114,40.4138338324326
66.98099144926259,2.8136289806963326,4,209,18.878464565952253
79.9508177827366,0.6465738977465386,3,274,50.00806848097177
51.91086107745892,0.528890702535464,15,109,37.540576491032404
34.69664927697266,2.2478470742519976,9,289,19.050920753584254
114.5301722554086,1.1982187394854142,8,207,35.3058789368156
46.802908638945546,1.335197238834544,15,115,23.207844551979136
47.85606563211448,1.8670050647862808,19,195,51.58403268192174
72.52142959685528,0.7560328078169962,16,108,27.422177748086796
74.24520103562976,2.1067360413701244,17,102,62.98617112846295
31.659078873066772,1.3128686155778757,14,113,8.456016370677078
43.315926489657365,2.081787810752479,19,170,34.7307134166049
64.03393367046675,2.5850172826834648,8,168,49.15293075218805
91.53576241594853,0.9277783333435742,5,79,9.0260592003185
50.55766111487422,2.827182732286301,5,67,22.06932842037369
68.07130016175864,1.826720352656109,10,54,29.60084726823854
80.16105582448202,2.807319412934921,19,118,8.974507434308236
109.97332451609628,1.0193252055044453,2,185,44.401622577420255
59.3463452094411,2.011406661510594,11,186,50.08361626320259
42.02024392771352,1.5097177933090118,14,209,22.857751997379722
74.03450033078474,2.435555477890033,6,169,44.18508409466554
97.20494415156558,2.014772358033241,17,191,74.94106501813107
39.88737813474601,1.7362886423957962,14,190,67.36705192294409
68.22151425272644,2.782463516077521,7,67,11.459606133033066
31.600662713623507,1.4427926604292003,8,117,16.132066348101954
33.0203263482526,1.0499505122454538,14,163,40.87222419107958
73.4658026894999,2.0202529671302294,15,71,24.05107525336826
56.83775683358365,2.0600710929320343,19,69,12.965423509436086
106.05965691048708,1.5977365539296886,2,192,24.682428260336025
84.19388755138088,1.716525109223456,4,56,11.629521592981673
70.85396655686912,2.89888353574975,2,254,43.269089842806295
66.71418339488667,2.331714228492003,1,147,40.5918819977679
74.75209321706069,0.7765043787064425,1,154,7.927015365040137
33.63949480913952,1.0303251771765274,3,79,40.06985670596522
110.3514020778594,2.938941586088897,2,54,42.586847440116884
119.84728401605624,2.316163884483828,8,178,48.385002518282924
46.33384123728288,2.787612815361633,11,237,72.98173139743906
40.83446682971578,1.2596536599718051,8,208,73.83173882601002
42.92197171037357,2.3546671502164807,18,292,43.0677284702805
89.49243524109303,2.2850067713087787,11,69,64.55010208866031
89.52967546056973,1.2367249635984376,15,132,13.248689474345873
106.313174605057,1.8770408136267636,0,113,43.35293701403009
97.6643749583628,2.068537778175738,9,167,53.32575399761741
70.47207060324058,1.7028295270686626,9,241,45.61919532094451
85.15698254087869,2.567946766645032,3,78,23.073667125657494
91.9456203331207,2.582172604494973,10,286,11.72941407556124
76.14628232567026,2.626501370753892,10,151,33.600176708825295
72.8085886006473,2.508558922745407,10,187,51.215868600606214
88.0587701078388,1.7202086929928615,5,206,74.44063247175043
80.17270940780884,1.453595745372518,14,80,23.46600796841637
87.95480748023193,2.5784407092859265,1,124,69.4508189055184
85.15692965670274,1.725503646390667,2,264,12.107644467955321
94.72769044622892,1.1159284965699547,4,79,70.34177598986854
87.85231579045885,1.768358830805541,10,202,63.68475683122702
76.77682377935406,0.8546245547981053,11,129,8.913811309399737
91.3617130155948,2.2290737264969973,2,107,27.627512750984863
70.45337686668853,1.3398032040597658,8,106,10.939574123301012
51.75041033753409,1.1516469961186355,2,136,74.69664632824527
30.12763981205239,2.8912718655868623,1,172,36.379470309404894
80.39677324312589,2.442202489395769,5,240,52.196712573718024
83.1589703947777,2.467673756809829,5,146,23.30786380051111
117.48440682981428,2.0593049231979585,16,164,70.52719611005975
62.5330500684848,2.5979320262757426,7,86,26.006750976414335
65.47199185454807,2.397906202908453,0,107,25.064485992905148
48.16196232079712,1.9969342603340412,7,77,28.73550647604132
36.34808657135897,2.902811004629293,14,204,38.71801861392268
99.55240435755664,0.9789873742110576,17,247,8.750959020505494
52.47129579053925,2.8584492974868776,12,279,47.854031258645705
84.80143749270341,1.5035954049971625,7,86,9.637441306999824
91.89957319909334,1.8209974585037163,19,55,43.896167922422535
72.41130185624829,0.8068482988607724,17,266,38.40723089729256
108.87169017244725,1.8502685973044768,12,254,23.87192642420769
69.94153568817559,2.028016879645484,13,111,29.7593411590308
55.64177607375886,2.99425385452131,14,274,55.132037259015206
110.641397066546,2.9379810276788163,5,82,8.147832591319254
107.54078558249608,2.9159932296857183,0,138,28.87368181673878
44.76359523687717,1.3709701502551437,6,127,53.420064656128545
32.33649165185289,2.9781662468626084,0,89,17.778485914672125
38.09870007146586,1.6386953789877772,14,218,45.32603165756198
55.78926586984353,2.6295906469047514,5,168,18.902972672583108
117.50338215675396,1.04079992254743,4,91,17.946426687847474
80.26645378447425,1.764582949141506,11,279,59.628906461353594
63.59355588263419,2.9150302403190134,2,186,25.490461347826795
109.98444851514718,2.867578492308569,19,67,32.8644155292956
70.78226983306496,2.2093371945535667,13,64,56.776219429685455
58.37147655609191,2.494535806382649,5,181,19.617573036650903
114.70975758710917,0.9410667415060034,3,83,43.3922489399679
106.45658995734102,2.304146373710393,14,111,69.45282730411476
105.93015378774967,2.0451270208384305,16,87,44.88331030804798
76.10562687451917,0.7288793393781152,4,258,10.797089247081487
101.04945589339094,0.7828975164741907,5,120,47.30456604070497
46.14180233380967,0.7711090443781548,9,273,13.585354467221856
81.59006618006192,2.310892337074589,8,296,26.543406479246602
118.54613305627912,0.8542880206189312,3,72,64.85306961068702
56.18625874661655,1.669330677786176,8,175,8.24716614463171
101.49170963229076,1.3924545146943943,7,69,12.698398334861961
74.14305664872606,1.8762603519255443,2,288,32.02707868592504
33.58251148998786,2.2661912180485078,19,233,74.95922189320609
98.67174580341006,2.21180634305333,0,102,27.200813659849416
45.17122299529015,1.7887997897859416,19,179,18.116036764682107
86.8326210419475,1.6608371840259637,4,70,44.5859939672568
37.70977746422756,1.4945389878056468,2,125,42.54971395600223
115.21806577463684,2.6547748707609484,3,91,37.84932221894653
56.25514984623248,1.3271295121816125,18,106,71.39912826289904
50.38182225096554,1.148414552918737,14,171,26.410082539160015
41.62227636597009,2.358288734138178,18,226,27.29938547518272
115.1401974005143,1.399408654241816,15,140,16.96734556862818
94.07133681971746,2.6174964993931717,7,291,54.566941209341834
96.74947998462798,1.3197217965928618,13,161,29.192439297936335
74.94641052422202,2.2548620614364703,4,59,61.68496978058155
72.72550067434351,0.6127725157133402,0,121,73.09365672267211
39.9019118692329,1.4639072002758,18,110,10.44875383436496
80.38569860255926,1.3580754374188788,4,70,74.53572757892343
52.22248455979114,2.541696848189809,2,237,24.652035279103202
117.94307995203653,2.917638508070775,16,170,35.857449114680605
101.69228460136326,1.6522031917324036,6,135,59.99767642825672
67.16928541735987,2.562090692884395,16,190,52.4098520944044
43.62071328223797,2.2492367523934127,12,97,60.04449215635396
100.67985220249057,2.918464969159233,13,217,38.97741106102296
40.98483903731844,2.527771285857062,11,240,69.3345278036683
47.04003781473634,0.6936951649093264,10,253,60.82100436484494
49.03684659698047,2.28320430595559,0,258,28.372888341773134
80.1201574445785,1.838749288555934,2,289,71.52241494104129
100.83509885913296,0.5410901448308179,11,58,72.37115805627892
58.288339085222304,1.128282396813609,8,234,35.51611501358023
37.62028328477605,2.8043881125672323,1,228,51.50733293916237
71.80846171719773,2.8151534319668823,13,162,62.49687612693848
97.3299217043942,2.497126150501586,4,169,62.66779838882269
49.94974587786494,2.954449008194973,2,89,8.453339266626124
49.79320932354368,2.5163630615605124,11,125,49.95842023064155
115.25043246120396,0.525510468213113,11,250,73.2247025779159
115.873835440726,1.2195858507537791,6,113,23.115932476241557
119.14191588554188,0.5765604555944072,0,143,61.203597994443356
102.6893641417302,0.7352699218438986,2,119,43.56171442269631
46.9365752251151,1.0471020423769402,10,113,22.44923925187653
49.07833687193352,1.7588963658138062,12,74,10.945063250669731
60.62027173701527,2.618830008655044,9,205,58.79471549364801
58.63192782001418,2.6549168903927702,18,187,28.861748592925824
116.0874974170208,2.040504646393241,3,282,32.852056894394565
101.01665845935244,2.8204398476655874,4,205,40.25309609430825
95.16079129453983,1.7501558164755202,10,270,41.735655950563306
46.73669016523186,2.722590110333004,8,85,21.417526445502748
111.85730034260966,1.6351631408300302,12,188,52.76833433772178
104.50833415555564,1.1930625185547057,16,70,54.24644864702147
44.72776571951313,2.7910322952510693,14,295,17.105312403698935
108.40532987648751,1.4698376891971732,12,279,43.47139394409923
54.50227827334241,1.758510272111154,10,203,48.625006005342286
37.27827712488954,1.322151581326693,0,195,20.071979179519733
89.1140075862789,2.1570940007268247,7,117,67.87619354072875
88.84241934458976,2.9875780625150887,4,285,40.09074562933196
38.54388086090563,0.5637838721619242,15,90,15.264414142456156
58.696662804292416,2.749620015017753,3,64,30.07174198943065
119.35330160299849,0.5098151424731635,18,72,39.694830258539135
91.05840003078632,1.4105697028655275,17,218,8.184730332947517
95.70676499429962,0.9215170157237856,1,183,9.653916609579499
49.16255570438752,2.393354451681378,12,284,11.24764018346671
37.090386390352286,0.6265271018929337,15,248,43.824127748211744
54.92115207668439,1.88371238396082,7,298,30.185953246032675
52.40085466738728,1.2373153346132817,18,287,67.78452324377997
51.10896906732478,0.8341756221617553,2,237,45.24828638220037
47.34788896983356,2.4295455302566022,18,161,58.793002195411496
81.72801215898639,1.043542085638142,16,256,53.88148943096738
59.52931282576396,1.0591880301373473,8,101,42.62164908854648
103.83105135427772,1.1876919628448075,16,186,57.76862968414592
46.555267606264565,1.9669169095700685,0,164,44.2676349435717
71.816436378169,2.1491648292268706,3,207,33.5183006003554
31.2292052783472,0.5440063092533625,14,93,36.916826194266264
73.35140902096728,1.1046740902844758,11,239,64.098840419212
35.02543987888269,1.577427106263207,16,220,45.52096517333941
117.99511606853793,1.3299423804030828,11,205,32.9674900009563
101.15329157853716,2.7104266462772157,15,271,19.632662732071747
74.11003289728099,2.4692718272160468,12,57,40.93665434861511
37.79286223614152,2.064725538847069,10,148,24.537277393442047
83.32008967113728,1.3451060399925994,14,100,72.00164177366499
98.28873756316898,2.2516808621153994,15,148,40.64129071394846
47.16455277042708,2.609095032114486,5,170,8.104008487524856
81.13875067087417,1.9870759433974667,10,139,13.769210290877009
103.27898085445813,2.461153667233448,14,79,26.69190319046162
99.14229998816847,2.3727624034993697,4,276,13.720991814635994
102.26928160804376,1.9293432779008053,2,279,67.8424502209396
109.1391082382748,1.2804580420537774,1,188,65.16873075903584
114.39138919435231,2.3644553950031795,0,197,73.03315184918108
66.49690396831824,1.016990915894016,14,287,55.18642896820716
81.18921922705896,2.448720866178834,1,80,51.06885686931108
101.15935734410498,2.5113667303563325,19,211,69.83602305796492
92.74258325512048,2.5553621989259327,5,189,71.38153727442689
119.5968205437941,1.682289927446144,11,225,66.73042939464317
31.230988599417973,0.9812019194260542,15,205,65.64941695783804
61.961989378421165,0.7493090001651719,13,116,52.83996974245164
55.29251336431823,2.35840312621981,3,166,7.608401438676024
53.60842651489811,2.715653461324533,7,240,36.49240089725156
50.02768042489972,2.127095897092267,11,225,50.407237054605964
93.8211456733706,0.860400150970924,13,219,44.43109818001082
37.62835259477897,2.837241121293935,19,229,62.92604751763389
96.74479505490044,2.972755036348299,12,54,62.77590366470377
92.4083257814646,1.5834465248373049,4,126,47.91103563865838
52.572371925080674,1.987063223184428,11,61,8.984598594986798
52.75504048486451,2.4430713000041444,9,108,32.429771782593455
86.5974526810052,2.340974475125112,18,114,22.94511951068449
98.595399493531,2.919467979833623,12,101,30.368197340979417
