Dien_nang_tieu_thu_kWh,Nhiet_do_moi_truong_C,Thoi_gian_trong_ngay_h
39.29194532547995,26.01138654025042,1
59.838377434244194,27.530675142295213,0
49.29429403216398,36.537777601609726,15
46.06306054806148,22.907231455995415,6
47.14753756496928,27.50544938019778,21
45.55886868281828,22.204534210473426,23
25.611923533058356,22.65738017649386,10
29.78775137658374,37.177726063626615,14
19.292565075691062,37.20334445730664,12
47.81953613838095,27.43522787079323,23
37.83584310458692,21.638419272449674,1
46.87136745759274,32.793676596901285,13
60.05844235779287,25.90836842717571,23
49.48859179471907,20.510356450028784,5
16.202206906575512,23.097785129681654,8
45.48040414260064,22.26212365648079,6
22.913085090409133,22.435923394832244,17
56.335341542668125,27.863575036437606,23
20.25034025492112,25.142219307839422,8
43.55383395819092,25.741409262347997,22
55.298227928345746,27.812941098520074,3
16.231626441624677,23.01761425966111,8
60.63666655630866,26.414721347622447,3
15.663255150058891,23.476247706435963,11
44.04650860819022,26.956269374519838,3
34.06620462215899,21.445260330490427,23
66.4204724984664,27.581489416514238,19
29.537317211442137,35.535161581541544,13
53.309322882615355,22.609764055847453,23
40.58911662682475,26.049537872854245,23
46.91391987817645,23.150041132523253,6
40.958993279284954,31.897992699974402,12
55.610085191554845,23.55658800855543,21
21.1417174530416,25.938959496718255,7
37.98809619538629,21.826650018948886,22
39.02238541709885,20.467663897895015,4
26.407711611678433,22.39943517978453,11
42.32274142654208,34.54646882668377,12
53.20511415736132,21.344160417541428,19
25.04880176567388,32.94172642447547,13
12.02811848760048,23.19986414634855,17
31.664773510739497,20.459134749506187,23
40.64062438133052,24.666457985473635,19
50.05747429143751,27.0747474237703,3
49.42674901144959,21.21394330362442,20
18.87811313547589,24.782464107212114,17
42.70712782234383,25.317913639286772,6
28.257950512333174,34.021096744841536,14
61.90569294542848,25.60878069891416,20
45.727167253837266,23.285852347928095,5
41.01722826188414,31.561943902384357,15
39.2714401296792,20.058824356435416,19
47.89609855699284,25.53376091307751,23
21.058917199381426,25.290741431557795,7
39.36874324268263,20.307207018610757,20
24.334649698987707,31.41688543525639,15
69.41358020326729,27.83225472633334,21
26.86910771073366,37.6314286160207,15
47.39785422283128,24.015563241054735,2
26.968093662324836,32.96126960204356,16
19.73348573987676,25.738095006926052,8
41.650790073412814,24.656561048993787,2
60.891054752507905,26.38243745072858,19
47.39264549250703,26.914930131647786,6
35.10807732149074,23.655104573898136,17
12.374106025724625,23.800866919454684,11
35.39886075792549,23.088407485214688,18
24.90691117594702,33.080781828815404,15
43.396708890421024,25.577330034322802,21
46.66016499084437,20.665784529664577,23
45.00260637503553,31.35594197348874,16
57.78954419743107,23.844479526690144,19
40.784005831823606,37.48923819328625,14
41.00713145233084,24.39773804130649,0
53.679515551922265,23.337314231805617,1
15.780891549286366,27.021995238901,7
46.9186682784836,21.631956828875097,21
62.065519601694426,26.611716875937464,1
50.72886723093776,24.46150952948362,18
29.47682049152992,20.43688242570775,8
36.74844176659907,27.774762410603877,8
19.470992885544216,35.926148942033635,12
37.56737110517959,22.327014833852658,5
31.984973527232153,35.61987267189687,14
46.576129932582205,26.862862268139914,18
35.45207061175573,22.439224995080508,20
32.250884965211895,36.47488924382811,14
19.609377989679476,21.032569975447053,17
41.68024380048863,22.38287518712169,6
15.44595570236842,26.240384696320348,10
33.81071000165888,23.773010921562094,7
43.334302959533595,21.81985282954832,5
23.968837747029223,21.329479996877993,7
48.73597281772477,22.661835812083034,1
51.07982674306356,27.51939498308567,18
33.83604071415223,36.36634135548881,15
67.98066365214933,27.904992607637084,6
20.890189512612178,23.88184364612285,9
30.553813784167968,21.433311346321208,11
40.86706000848503,30.751855518726952,16
48.22846133720688,23.682842985078615,6
57.57104275054371,25.677370748036196,21
25.85943821280017,27.869692665673213,7
48.77319700040517,20.401402802559794,6
46.04107776932681,20.773556478300538,3
64.3546371840886,25.76365393170205,2
41.137757221665716,22.254600026363775,18
15.368148380656022,30.298785509993714,14
44.64472075892522,20.314895038557836,3
23.749556446996348,20.174773695889613,8
30.521428144553596,31.016484101215077,12
31.1552203886091,21.0754674189564,17
56.98916326083038,23.741764927769207,20
27.255367677099386,31.726568219974745,15
49.7936199205927,23.42681440455077,0
38.253012109941636,20.216853218689863,3
37.070319827374675,26.26801202070327,17
26.52362028696372,20.084105796333226,7
45.100720873255874,26.095119155019873,19
52.57598120501742,35.099439211985654,15
50.534905705277616,23.46271936845738,20
29.729008068838354,24.284339784782386,10
50.09910384941785,23.81586714094123,19
56.194524224242926,23.11366894898751,20
63.69341259146943,27.099396282962882,20
42.56463799883256,27.151468085359923,20
56.56636657247857,22.686530917132277,18
54.7935018989419,24.920558032117583,22
45.571861818014305,27.415260497166912,18
15.331231705332069,27.696467991530813,17
40.23056798057329,24.07167232337638,18
24.381146862432292,23.622598442274615,10
33.82536434494756,22.229554527428206,2
20.019793071941667,27.67097498552328,7
47.7251161353412,21.14251443578294,19
51.39891941891078,24.638636608381802,18
23.436681768577767,22.26040214014911,9
26.903489412977855,35.7167673816005,15
36.035586569046295,23.239748699009507,4
66.96721641587924,27.990343486525237,19
14.302257437017493,20.43973045471858,8
18.281873950878236,24.628334545628253,7
18.88516893907043,20.660577264282217,10
25.56771757886342,34.89376596987482,15
58.23230109966335,23.51650353418319,6
43.893983634820664,31.981847916009258,14
34.37770274846834,22.070339266916193,23
54.915552526592876,22.531657046995328,20
43.17684884609168,20.695736162047464,19
49.31857504861679,22.425758270754002,22
20.237683071402905,30.368021136174022,16
64.33991253672906,27.557659053379854,5
27.634854696716587,36.84368467208806,14
22.52898157698937,24.566831490230093,7
53.725631664798925,27.276763128887556,6
31.610067823380444,20.049470581127174,1
21.2604873803622,33.93292700093466,12
52.2404100820783,27.586956422311353,22
36.748481452889514,20.730605874668456,5
32.00931322455272,21.29158148826337,4
61.458156353347505,27.685970422170843,19
56.7123157064228,24.30032114912277,0
19.874065882446086,20.11357307577379,17
43.340028919545695,30.362432078176354,14
40.77262586623943,23.599549394150877,22
25.22649482690068,25.54327128819814,9
39.11186333216954,25.865283025094396,2
55.609189275735346,27.96337210340365,4
47.81597435528783,22.300089595070073,23
41.35535092783596,31.303475416651438,12
22.70151543132014,24.26658838287684,7
52.65471340030524,23.245162075577902,21
44.79253028426141,21.353295150739363,20
67.51863360814406,27.819652505470742,1
16.105781116945693,26.826537493332687,8
39.23305567168997,34.60379342300703,16
34.26309044196531,24.82596338147224,17
48.77440914408396,35.146305747538825,12
39.84646960951555,24.350296563133973,0
34.958224758893955,25.559761064971806,11
56.51894307962801,24.121336227092712,19
42.179605506919636,27.92228136467953,19
58.78337828538784,24.89073324998181,20
44.81630837390866,22.967789700737352,4
28.83547342934043,26.177216220926706,7
33.803393082437076,30.554890407001324,14
38.92482960453948,23.07612650965013,2
48.38464785596305,22.775671603020687,5
30.854833203603814,30.755543686047428,12
25.329674747362848,26.254238607429812,11
36.777414586705866,23.873384257307258,18
26.180836444797556,26.352115602127704,17
57.64205062788461,24.611911225118927,23
50.48252610893993,22.736555477260442,0
61.696889483352656,26.479829949467778,6
27.971307551076865,21.906317364424734,11
28.08472183153517,21.795063838398363,9
29.036087930796107,24.036023392438686,11
16.65825379735944,22.08679396769671,10
47.03818878093806,20.07269627960973,3
61.50063890549817,25.18638021839041,18
51.92470376054047,24.088750571779183,5
14.856146469678052,23.56414251594529,8
48.58594322659569,27.735748116946525,19
33.619163524479276,24.56959347170331,9
64.51952617068982,26.907452622315077,4
52.57699504048199,37.924041136005386,12
25.577215463048685,24.55365170503542,8
48.264570920198324,26.943837013847222,1
25.783713822878127,24.664846058239185,17
62.30773623035335,25.74411342501601,20
44.28677101646987,22.97634854249766,0
38.68039733988439,20.739596136296534,23
54.47792895066439,23.663202361016573,20
23.21696201549103,23.155835126710862,11
26.715907294596427,26.93648145903158,9
46.60026763134368,21.95196241881978,1
21.59674791784676,27.733873820280863,8
64.8688714229396,27.66510495843597,1
37.27492284521382,21.98105314457151,22
55.418127333546856,22.784415643818562,23
47.553299187179874,27.16444592699108,21
25.47332345347726,33.113613429873304,13
25.680673949890632,23.547512822688354,10
41.02373813786141,22.567976365127183,22
15.831897590713508,24.208752106012337,10
42.11633571148905,32.55450910072332,16
45.63619450020876,22.18779612299984,3
27.72672695955521,37.60485717550045,12
36.89436716804236,20.41325885691713,6
50.408229916152344,35.05469769735839,15
52.02126274826008,23.090301641164363,0
38.74356693109103,32.34568617358452,12
42.81090018594375,22.525065722937217,0
21.972368106628853,23.92815810135128,10
41.87519791157734,22.56586865849257,5
39.24477651870691,21.538063347744735,19
49.14144090966322,22.475756392708806,2
30.607676209280697,27.79923418248188,11
51.45429633507847,23.28890733595879,4
30.1761165985119,23.557702214866687,8
32.99162755738375,24.61235991960912,11
22.951299537053675,27.866726147313813,9
34.41110319028171,21.932810211486103,18
60.17654459397215,25.45025688425947,4
45.93578203802167,25.727877548333794,4
16.22645883514399,24.85859533434453,8
51.33900851304799,20.708626717093154,19
39.90019156743564,34.94574450653009,16
19.937115671932666,20.512757688289405,9
48.18389629590945,24.769141196399175,20
40.43945452984885,25.91664941777394,0
49.829781257398416,21.687759124959605,21
36.601759578706755,36.57488047432285,15
34.07942207929197,35.64993781725197,14
40.738917973123996,26.750502909266448,22
36.62243322487509,30.678701712681537,16
36.03817359820646,21.740703519453156,19
44.640578164777565,32.994166366048965,12
57.9368444743366,27.62645734065898,0
15.778800024042415,20.581324700649255,7
39.747140974079,21.592747359487404,4
44.83188422609921,22.782578779464366,5
45.21634048973737,24.961878791688964,22
47.209576206317365,24.358408682208786,19
45.81104208036848,30.66800573358935,13
46.11319533018209,22.317823869905716,21
38.077943018893144,21.910014168688193,22
28.979976655654895,21.708342835922732,10
46.598569862571736,23.289154691839897,5
33.691523598128754,25.632251620733257,10
32.554820844341045,33.94100083432687,12
17.24108864971267,22.93343103762385,11
35.19534222822863,23.1273394147293,21
60.61700118902702,27.81165223548328,1
56.600363580445865,27.637330855032552,20
44.078168670440505,26.401100662016606,2
50.82983962886893,21.93327136655348,22
38.39492356790852,20.544298512733356,3
48.930805535540316,34.66695012077728,16
51.531552729834125,22.134356395470647,21
51.42598088485427,24.047406401171152,5
62.886725873076664,26.221823280542345,6
31.795652673343625,36.948793025515684,14
34.746340109673916,26.758912683284066,10
53.45181783722833,22.877404489784542,23
39.64255650169367,25.497874747685465,2
51.21718677397752,22.50267358019376,5
43.30402116912574,20.48724434588146,1
23.47347324430404,37.12914490958457,13
24.373730156795197,20.078620420558302,8
21.770835983051008,23.273460699667908,17
50.61074127847738,22.635034154416605,18
14.051341987453323,25.54702030815082,11
37.27303482741702,37.75442028495279,12
19.189803262661904,22.43275708777027,11
19.909847071199486,26.493016115558827,11
26.702506948978865,22.351334084039472,17
29.92254608212531,23.57061087989249,8
26.082875015913455,35.02046464067251,16
56.76512358888088,25.543361833798308,20
50.186095419242776,37.20926408392791,15
15.484198830989918,30.363571042731664,16
39.90267707595356,25.29854330831666,20
45.855796243735846,24.87745526620622,23
22.453497389630883,27.32078763592024,7
15.863325268590787,21.250897133159,10
43.98189551102264,26.014385308695463,23
50.38611481965626,24.546148930150146,1
14.155863619339375,22.197326958303243,7
26.464528298032295,23.795479313177392,11
52.36260823571321,22.670212776558383,20
46.992744932050975,24.634507222307686,0
41.38524201163165,27.112004886517326,22
30.162112447770014,37.79515846132933,12
59.03281830731268,25.05377934661267,21
59.42346718267207,24.149982776917675,20
18.047803103610175,34.28877093075296,16
40.24208645009931,32.47622093029062,13
29.86582893522756,36.51036015765559,13
45.9899427495855,35.47784938043103,15
29.164109036089453,31.300935514759132,16
54.45537057195314,24.033062735347507,5
42.435622910526135,22.582478347582803,6
43.659789309844875,22.06486114538732,0
27.69585493110659,35.80575606710688,14
37.751060167614966,21.066274064657385,19
62.47068411907572,27.42196586460326,20
22.280114213814713,26.94161678335391,17
34.80480095352664,36.928511116003264,12
40.97330289471722,20.84971062070765,23
41.577677025000476,26.207018035757542,1
41.202539011050696,26.463658624872153,18
38.09703838113362,36.48442664625466,14
25.926283385721295,20.91172709695393,11
37.62924442658129,31.203335128828225,14
27.586599998166932,26.674598365995188,17
38.959357677792426,33.04712685304817,13
46.91768839773512,25.171259001824712,5
22.063978645681996,23.66690783541045,11
49.306548457353166,24.22965855907242,19
33.057184180103384,20.2750148668138,22
57.69578647972385,25.111704175786276,5
11.792190890780446,20.651577703129274,8
47.60443598687431,23.480116754721788,3
19.595333270672892,36.91777901004043,16
38.67643809395958,24.363423601693704,1
47.8313342930539,37.99774138628904,15
61.566677535226695,25.533147215786546,23
19.086302808805655,34.44345364482102,13
23.370548807213474,21.306835597945252,7
34.84795291019555,37.55812583905942,13
37.764075520364756,21.164123862298872,1
18.877670211482215,31.97878481394558,15
49.29451613366083,24.22551409405085,3
49.76280909745426,23.73808796806002,0
39.95127658117234,20.853694552818833,22
45.3533915855499,25.196448054055693,19
39.40298620355933,31.829142444027703,13
33.74190187253588,26.625486954587622,7
56.17128835442603,25.00843767184641,2
44.72179038490151,20.602229733213388,4
44.800180283502016,20.899176217408105,5
35.56219004809636,20.3944718968786,21
17.5706922240169,22.059833731939754,7
48.67993768168665,21.085291737283022,5
43.96510410654694,22.08038432201947,5
41.70266323491024,23.080464445751694,3
44.123391810398005,27.543862272569086,6
38.88521459554911,24.883008478253537,23
49.32737640326809,26.6797902854637,18
59.192128756975066,25.682812005698658,6
50.55138693610995,20.900025044213052,2
35.162581204137766,25.88736325099159,7
53.72593287908732,22.200791052472994,0
60.46487614420274,25.11286277595765,0
22.015985676689212,35.63263814479379,13
48.1116191040318,27.981378106117273,5
13.066332426481951,22.108411835974223,9
22.016145548152423,30.116357325343056,13
48.50167179357394,27.445378044499186,3
35.00680660320817,20.19715523709058,5
44.746135205361576,33.13795236079786,15
47.00790673173054,25.802611125887026,20
44.151126461310426,26.691028619283195,0
54.289459862223836,27.7955144851078,5
31.41963974894918,27.80481535325322,8
48.79731053752384,36.26922410192915,14
21.174738028150195,26.57471458202322,11
42.68591601702191,25.17047946925905,2
35.40009371347213,25.17873707498473,10
52.67085474100546,37.59616498926114,14
49.47882807330329,25.20149733156523,2
52.44655778518675,37.41270100129196,13
62.63080236630308,27.294548556315576,1
52.93509039635969,23.513045286438803,3
49.62573054615504,20.319583786288753,18
34.13688812806029,22.89834792000164,11
45.40886661806386,26.61112249280444,1
34.38668494788009,32.630012882300065,16
38.13393946823519,23.674749244751652,2
16.79697237190195,20.44081228127065,9
17.599647381982848,30.60690662486931,15
45.04755979947662,23.75219951774307,21
35.73037091683492,27.42844426315309,8
16.070469466276915,25.128688828657275,10
48.51324922993032,22.49322333323719,20
39.54761353986017,35.12699795842572,14
45.33416935518804,20.52844246257728,2
24.705758010279684,32.7653382665909,15
36.935835899483024,22.88047921544581,20
42.668762647383,23.82293883930509,20
37.22208971872878,22.84227179389538,20
28.249718995997572,25.460093840929602,11
56.84184796506838,25.297857266636743,22
43.76766187560639,25.722578484233086,4
40.77606166147173,22.145145836895367,6
15.956588780449541,22.525347849312528,8
43.9815554590816,21.002009848769664,20
35.62586287953814,25.2440797747689,17
35.85362592822291,20.31837701868522,20
17.539059367915456,24.781458684187673,7
30.967422617138173,26.95756707881307,11
59.29541274607647,27.12665718631707,19
51.45429014223182,23.592302082959694,1
32.40454656476188,23.67442950570459,9
42.54222236846338,20.615753464064138,18
31.755243294630475,25.366120203544284,8
47.02909931605663,26.570075362982763,23
18.625769685995618,21.957240436837704,7
55.42611670907473,23.370407053066916,23
48.316082304361686,26.710714694122164,23
55.285071493426194,27.016963741298305,23
48.33789185122449,21.945439842113807,0
61.009578122385555,24.404565076330915,5
14.491852236097557,21.539945205086617,11
40.13331128783353,20.815030113116453,23
63.92680997926997,27.28896401113566,18
36.7470609078603,32.963776822331056,16
58.18708194420735,26.080279214425392,1
29.816315437603446,20.390130550505123,10
30.85868326198081,26.74983034168206,17
49.56434481631612,23.50435260724307,22
54.03332400207523,22.739160986366876,21
17.26321039589111,24.37181088820301,10
21.24263711567747,20.730825941788446,17
27.488248906029433,26.053172394819192,7
46.17177898256797,37.161654701497596,14
15.4722440884417,21.49272077498534,8
29.745628772235783,34.256907882122526,14
40.956188990020216,21.473989212581394,6
31.21706926406095,20.45601910041547,19
32.340439885427266,34.26093813164019,12
40.08740514982193,31.939764029077836,12
47.01578878612743,20.139985711899108,0
45.933444229426605,20.39203715977019,19
48.19355418990676,24.582162213495565,3
51.23205487111148,26.555965483088418,23
54.21321030279053,22.61391112454907,3
40.771333336155244,22.796915190461778,3
22.1182672048422,30.95809705455401,12
54.13482365811008,22.193703112993177,1
46.67647880377129,20.212866928621473,22
47.75214335489502,35.43281855315592,14
42.388659184083494,25.005199303531626,3
40.50075187059974,24.646047992445272,5
39.57524617611794,25.933473031934586,2
44.12406212195109,25.4018467004963,6
49.22952871372953,21.64705590542657,5
39.70741288382412,22.81984837554681,2
46.83096591918103,21.008881133429,3
30.181460865865496,21.038856107343047,9
48.15855976073907,25.409565970852313,20
27.91183070384184,26.868800855859988,8
48.334531476965935,27.70186067088911,5
46.959509146903834,25.026776940395557,19
20.839471734814683,21.472810586887654,10
33.55295921339201,20.845202763591445,6
36.628157405809745,26.502807772294062,17
46.27224837450835,24.630051810879994,3
54.75426817991437,24.94628016810976,4
60.840789143409154,26.251696710037674,3
52.386388465939554,25.626217821859612,3
23.316736695096516,31.285450986076444,12
37.935469213831624,31.492536192410448,15
19.34245562853005,32.28076134955078,13
37.76779491500372,26.806822058576763,10
48.702308083838396,22.289080339666516,1
42.65399774420342,25.123578191946024,21
23.304908352271124,34.19609111656204,13
66.6997009904728,27.66376853185963,23
46.880232319833816,20.26738857948403,23
44.47489893081817,24.63834275066364,6
23.767350388130946,21.33202837639612,10
62.05534411199965,25.69776164141727,3
38.975192402102586,21.407122267349298,6
35.65702050263435,36.53657656759424,15
36.159426184395905,23.954966488366065,5
41.07764250493344,27.318679599975024,5
49.02154069001225,21.693714977183767,1
47.83848161857043,21.15392016894483,23
20.801328189291866,26.071814654832245,7
58.33268795090303,24.00495625867145,6
44.15958934317557,27.294280899054172,23
46.955267162763114,36.15594346553549,13
18.70699414543535,25.167423144184315,8
39.935487378313944,32.58943389123395,14
46.381282914743345,21.254083429213114,21
37.05762836520575,25.467435321258165,17
17.15175841372708,24.749476959269867,11
46.4858014984303,26.03861966689865,22
45.409281060660206,22.475700611569458,18
47.42515149817704,32.309044425922046,12
51.31152444787733,23.24377341064335,6
34.210895836717526,27.872715711732113,9
19.449927389884955,22.337991653915104,9
40.215944034415834,22.358537906774135,1
28.683266230697235,30.414588294579417,13
21.7652221959188,32.692834225551366,12
33.65580972655852,22.018581954109962,21
46.7500157283183,27.322319523034192,5
24.099337125088134,22.125484518930108,8
36.69887529735123,32.57883075979778,12
21.620913631633968,20.827800509172675,8
37.23309477051394,32.03712523811011,12
55.86595661650276,27.25588414750595,4
38.06699152456325,36.081822879117496,13
67.78950626213546,27.74661568079404,4
34.02137546712325,23.623066883324093,8
34.789914913539256,27.565720867528196,7
38.12971222400651,25.414560349040375,6
12.048080214439569,22.41269495898841,7
32.68373114600962,21.50642019933685,21
50.64245377283702,22.429880369800795,2
38.61917347492728,20.7441392741014,22
47.3403975968951,21.15094373074664,23
44.21202506454269,37.506723654568304,14
17.095453158833692,23.38354834993246,7
59.78196826691407,26.36462701006069,0
33.20224802020893,21.13106843373072,6
50.96762299450462,21.042563465378688,18
39.003013472457894,25.147431596138645,1
27.14964462435815,31.118179013010316,13
19.861031553989665,20.780880304871932,17
21.403323642374566,31.613018560381956,14
35.50471074089481,31.309247542925636,13
60.02804548546746,26.571770022209527,23
52.15619653530317,22.832516498840754,18
61.164729146104776,25.246566138619144,18
45.587445197576166,24.298205389344304,21
28.406883494956944,32.87064387298802,16
47.437801187032434,25.461369219702075,21
43.97953330615967,25.029872120479943,18
36.03628190833888,36.53279551577262,15
37.36710277172971,20.312051366102544,19
45.59019553172288,23.64453425592087,18
51.64246126381368,27.12779107752563,0
54.33406052922431,24.555978068148608,18
64.45632388093827,26.659128333615264,6
60.52398567135704,27.932994743689825,22
20.27643444861314,21.30892963310621,10
58.19772736193283,25.534221113135857,4
45.54406842492464,33.07112977098569,16
38.07759984579989,27.839643578866227,10
44.494769343706174,27.884805871622405,23
13.138452867366382,25.493428893793038,7
20.334439434384326,21.948918335857556,9
29.190729207781903,26.388446705044792,11
22.06098835288294,20.856233073688305,9
37.62479458352548,32.67924491725669,12
17.8442122222145,27.28156899315757,17
26.442157368313783,23.062667158147484,9
54.223808287690694,25.045082359864644,18
41.41589808911036,23.44114185677461,19
31.173061950083923,37.15114066440766,16
34.08550065148577,22.482967112864962,19
17.100747557773577,31.21339903786201,15
49.27742310871053,27.48941251333204,4
56.47758739383904,27.526006873875687,2
26.13213649638644,35.95157034058141,14
44.174794434174856,26.997949197252527,1
39.07874963921228,34.559117478970535,12
46.95200034533126,22.022699205522315,21
17.53042271820467,20.538276903372115,7
45.4121114049462,22.143978135075024,22
40.13012806297391,36.570058437376105,16
46.900418517632744,25.065429399166177,3
41.1441988225391,25.768437287182977,18
