Toc_do_trung_binh_kmh,Tang_toc_trung_binh_ms2,Tan_suat_phanh_gap,So_chu_ky_sac_xa_pin,Dung_luong_pin_giam_%
50.80263078088629,1.0597703288527858,18,249,2.006751360111238
110.00924747006991,1.6443734184554981,0,273,0.8483779939366103
34.94581084817639,0.7868399031522867,8,273,0.7963969602521399
45.89523233167105,2.008205798626471,16,50,3.9164584119946255
79.38476450247444,1.4386278001430313,9,52,3.269549533424097
73.29604717627262,1.3829336555242637,5,114,3.7180475520366585
34.12668165372314,2.567442193052368,2,64,3.5837516954137696
30.652718521363003,0.5239042821261957,19,99,1.1044053490063401
118.9261147765035,2.4948669272310564,14,197,1.1820436543567738
89.29512303229544,1.9286214143701967,19,180,1.6361767589320242
62.88655178114011,2.965246283700498,5,238,2.295952641341104
72.33890228969172,1.9736080515106225,2,192,4.726293012219344
53.98951084088583,0.6384478353698948,9,236,3.5325156262232498
61.03864053238888,0.6266133161093158,11,231,1.6482737050251557
88.41400205413926,2.70788246592958,0,237,0.7519284582230297
109.45306189806337,2.6030353637776327,15,173,3.5790076886286792
46.57170207730664,1.364725188955058,16,86,3.3139331186722343
105.63253548467868,2.0450812104528433,9,198,3.540935382629616
40.940096656644215,1.7239783926390007,11,155,1.6753084432636092
49.34930012295521,2.9179101378401304,18,152,2.826334477514135
33.345775924468136,2.874902252192229,7,200,2.1276626062617003
42.673067588369946,2.9595975213519363,7,170,4.179645225255854
112.55728309176455,2.6661219515856605,9,281,0.8122849795340056
71.34948719565406,2.773878976937753,9,148,1.7394880524873615
36.98992756005182,1.043196946917841,17,195,3.213291848766661
116.37541542350652,2.5775169724744362,9,66,1.4235069968330967
109.10930769827851,2.2721427830106866,6,208,3.5272104618779347
97.9214268781327,2.9069662720701754,3,241,1.1154762644006886
114.0125512752802,1.9281545711065484,0,97,0.6026553134361641
49.811647875218775,0.7129179167763908,10,75,4.385725397803041
105.27323637090777,1.9934972279678824,18,71,2.000499806332761
92.09920767188756,2.2164523200532193,4,174,1.2058204237746455
108.27833246109195,1.0508025717810707,7,222,1.2771906158560993
101.72204091683668,1.4852834587818209,1,213,4.486529273155542
61.18455568591425,1.9962585351292,1,113,3.4449413276606546
99.695868331553,1.435264343291264,13,212,4.803558199655405
53.62106726864013,1.4373692930966597,8,252,4.100181455200579
59.57329467252494,0.8327165979319935,9,268,3.9539420826267615
39.711514550067854,2.851866807694165,12,275,2.74919296808787
114.15689543824219,2.3762359612377413,0,131,4.193622044177655
56.190302706025335,0.503108597165255,13,204,2.3569364229883325
76.85602186543066,2.414033210055413,1,117,4.221502236645595
65.21995528195734,2.3494874816446467,3,194,3.9098358125920525
116.39353085251514,0.5243274003888074,18,247,3.55297381518223
60.154425384463416,1.4240107440344114,0,283,1.9837228368355548
100.06912392804202,2.0168692258138265,3,188,3.338202367888521
106.9874539168062,1.6318766296450897,10,54,2.7805443114878563
69.20458477328694,2.4449652968012683,12,235,2.5769429011665936
64.03546330076381,1.563645831586085,17,170,4.95610850022564
97.29712388393652,0.8846574236345925,9,259,2.7697902342371155
112.16063822756107,2.9410390606845715,4,106,0.6439379243165017
97.94385597650144,1.1050999819401164,0,266,3.3191054108685236
50.441372903267904,2.2942307763533307,13,251,3.776048802624371
109.94769726939349,0.8578907791601799,15,282,4.483327411925348
64.88235006931498,1.3225315344598316,17,257,3.3470812702527213
81.86064706001409,1.6050690210760594,2,251,0.5875570273932897
104.829205736344,0.9805800113176597,2,123,1.0388495111503642
46.9555290660443,1.6248989409215238,3,277,1.2255802212110618
100.60591221097978,0.8929070574793749,6,134,1.4506760886207966
83.65465181196097,1.8975163474647254,12,169,4.098996037197514
110.40074776448473,2.159283131300485,8,63,1.8939202250412719
45.477336165918864,0.6560857100700269,2,121,1.9056304524688727
67.86140133368356,2.67783030270542,16,178,3.900143484399777
104.95587835801537,0.9628522126050888,14,193,2.3559645853461024
31.730853311108415,1.0634060633008096,9,75,0.7908778937921135
40.098123008907855,2.1533746002076573,14,98,3.1330690059228576
119.15086914810612,1.6718776510860351,0,219,1.0853045892709252
55.23547607313155,1.748488997927664,9,247,3.072489259861306
117.7988874351558,0.8203874614078317,6,152,4.008371484298552
46.42783959078065,2.5143395546910208,6,291,4.68270336797273
62.498499870660204,2.042635615260525,2,115,0.801736731271574
97.75825000532136,0.83845510827364,6,102,1.867849626931208
89.20005665143606,1.43499841756399,8,58,3.43608792353585
82.30101599361501,2.5260248318375753,7,118,1.9195385128015512
77.69092582245068,1.9208876149665517,2,89,2.529615250368674
105.90963992982662,0.7716219478323262,4,233,0.5904088814493322
51.145370655005344,1.4319426144732168,12,182,3.6207410277282803
69.82238342941666,1.1067359961393364,12,105,4.474760591804058
43.99070629408116,1.793663884134316,7,160,4.895868415158297
83.6347436157634,2.6084028221799738,17,249,4.237400070300934
52.54899818441882,1.5906678370110496,6,54,0.6429931809074519
60.04578579090472,1.5833550759208077,9,118,3.433342856795643
72.41256449611754,2.763377255817592,9,101,2.730466608412414
32.40935271328151,1.940463531268181,10,258,4.720529719462619
38.27441423287539,1.9154777184935172,11,122,4.559624891122933
91.73362986373976,1.1547747296884734,12,147,4.946207784719933
68.60729826457566,2.019306869592816,7,210,4.3787040091775715
107.83111997999059,1.9397761685434909,16,199,2.961014602357178
92.52048032797795,1.49212867585466,13,262,3.7170523193454756
30.72908474825902,2.9767389147479513,16,284,4.84104756364943
85.50410976904215,2.7047274123702167,18,64,3.1015252749496662
38.43523794537448,2.373965725192039,15,114,4.279906341555185
100.28398618114448,1.8433639710325012,8,120,4.73994444254927
119.23569194506518,1.6551495047365756,19,200,3.067419610619573
77.80789148173604,0.9622434880579984,9,292,1.216194107360796
91.45015501747173,1.2643436850365593,8,297,1.2000352691309648
51.35827448052764,2.4349019995580257,0,160,1.0189272837558192
69.38379693784142,1.6343723848438785,2,55,2.6434543112372313
107.04857990127454,2.705673791423753,10,261,2.660637102227394
45.06806529716261,0.8697778408638219,6,235,3.2781703476704167
53.89820450523859,1.7708677400340913,17,203,2.6729276635433594
70.08903077574271,2.117414210053272,12,283,4.878747569678112
94.10240026596125,1.792121140769815,17,189,1.8108986926952884
63.82955593161064,2.723067228962468,15,126,4.432174814950943
113.49590518047034,2.9739082045728495,15,288,0.951486924277376
38.50113461418472,0.7895866458534244,9,164,3.208629551165288
63.37237777903628,0.8248872601923025,8,162,3.417463478117901
93.80587110855797,0.8258102839003028,7,126,3.9750355695940294
50.33880890953432,2.2029427401763186,18,179,2.763599958253403
89.07718208067057,1.431690238739595,2,209,1.3875182916138615
44.77952624046114,2.333286653164765,8,227,2.16048925653548
35.038225637551776,1.5136786822174468,1,144,1.7247268242303315
40.8914145073784,2.0690168033301592,18,110,2.38597482035841
113.69863048207212,2.4246450141972336,7,188,2.884857384707151
79.65757946455962,1.8705397766373015,17,150,3.312816311197622
101.67111979316842,1.8487589761250152,7,245,4.303048752125431
59.93890508145461,0.7205858132140861,4,83,4.5950464447716
83.3392783096902,1.526954357273587,5,257,2.581615782056155
74.54569203344924,1.864442883062344,9,144,0.8990214681031428
115.11641634620646,1.654952064166025,14,266,4.086793353207742
97.28171724486992,2.751955000471064,3,152,2.6472097631317553
95.74883683469211,2.7663265802987236,2,57,2.959009706170675
34.17179424908516,2.5547934514719044,8,185,3.181073629878223
79.47027021033219,1.4382451884328,15,147,3.505404914338956
72.02923085116333,2.2932478792188355,15,192,4.505453870146285
113.50580399455751,1.4882211526740245,14,54,4.784657878445859
53.1607789370579,1.0814839974393977,8,196,4.730761935762291
54.28501079619849,1.357256608877204,16,251,4.142586435273655
67.02116239933503,0.6774115832138388,11,186,4.501590141127113
51.90327420657384,1.329443772511618,7,234,0.7234464602676108
41.626552602787456,1.651855543152929,13,231,4.321006999045959
107.16733619857207,2.888702236952075,17,206,0.8251935658431104
80.24488719635242,1.2835264655490624,11,293,3.85787258413838
107.52264470609101,2.7561338480138016,13,281,1.2621362971714916
104.80212888633262,1.0721456895587427,19,150,2.1204970061537494
55.3838119310704,0.9774222443981235,4,196,1.3288265561941752
79.29636998918465,1.7974886410804123,0,254,2.4955773648677484
37.48959324660634,2.1812784232435147,12,95,2.3528634971747904
112.37266956276825,0.6108306270057036,13,153,0.7162827978773474
66.38364435586378,1.0526646626180418,1,129,4.237240752962375
65.43085655001192,1.639209166253291,15,239,4.343839231074913
57.24798335561579,1.3275108399579536,4,271,4.04378259802248
71.45973702396334,2.2815526983708048,0,237,4.31422971454071
52.65834478909032,1.7779014901032921,11,167,3.878955658900817
63.73670455171241,0.9008977640097505,18,54,4.718680004179147
101.99523437263937,2.7361634482877264,9,210,3.093765125899123
105.08299532266547,1.232264188708399,11,260,3.1218914596378378
57.37642298656645,2.3278277724110588,18,104,4.369594587913362
72.21129874975091,2.449789447763525,15,68,2.0723699602336856
108.6437798652047,2.9078942506402554,16,194,0.7253705939115696
34.740599864672745,1.7462686663102533,12,137,3.874349279291732
110.02304657962068,2.0395887886610806,6,296,1.645651307346632
49.726591108709854,1.3371907336988342,2,166,2.634061154134821
91.06853197929382,2.195448233530166,4,269,1.5819792605352465
82.42965267461402,1.6584587146657994,3,219,4.221908834126893
79.76466733703269,1.5941309118110556,14,278,4.812318342857647
107.34242022775392,2.6386688227902635,16,199,0.7476039662026452
39.14149292801952,0.6254221087467217,11,88,1.5501723415865076
61.23252227930725,2.704906069579671,13,257,1.3530295571688955
78.44274717102891,2.6301745945713924,3,174,3.529415807336599
103.01599685514358,1.7659156339044728,16,276,2.42905279898904
49.47987750705043,1.7255071355140705,10,76,2.5531774858140235
102.26368572368486,1.4045184200887255,5,125,1.2068558797115436
65.96746342445422,2.985434479204336,3,223,2.36630588688408
47.002247079032585,0.777923331884603,12,176,1.8645272628052212
98.30877963991344,1.9755380890715175,19,205,3.2503591160180534
38.1809011327093,2.2042039752810423,14,229,1.477572029315426
76.32906366678986,2.835825020542361,17,242,3.2666510350672135
35.748820547569956,2.4505087421419036,16,216,2.1998533633651625
62.07760696420088,2.109618007028867,18,171,2.0583255291277838
84.09691191057533,0.7920307920303067,9,195,1.8750048537245614
80.05039873384918,1.4343337920786685,4,136,3.532250723116235
66.41898761142,0.8471041063699631,11,199,3.0308828244483914
68.61431945749041,2.703031831163784,14,117,4.3327476500096385
50.40925980156899,2.3740528889091075,3,289,1.5872457990892548
71.02943295816925,2.3938419669930733,7,60,0.6805381073506049
115.79293701487508,2.13064129443386,19,131,1.3191056682705953
106.54076260054113,1.7676088423417742,16,113,2.045103639479944
43.07095821687094,0.874927648658743,5,168,1.3084474563883337
32.680270858882885,1.3242372167626293,15,289,0.8757980487786204
114.01718814449676,0.8422894811922264,4,248,2.504023129263059
77.40747748926728,2.312282857130858,13,134,3.546201486885977
78.4054040834377,0.9005719400550125,1,106,3.882068451292899
100.26461961358702,2.255283875429214,16,212,2.294272961233716
58.32200764841939,2.230638473989762,5,298,2.6512006754617174
73.3716811952402,1.6482611974782222,10,86,3.8996172201866024
117.17966218320639,0.8380716352951307,1,227,2.087185236387553
90.49338182391665,1.2870020653350918,0,170,4.031447950705877
43.837052879620735,1.3002327726888785,4,79,4.853192295195365
41.9904073185918,2.2509628328582334,7,194,4.462162805036212
48.383828249970485,0.7843575485343108,3,210,2.541179015091622
99.00405069786457,2.572671615540227,18,193,3.1078332270001616
56.583930345655446,2.4025182254647848,4,192,3.7239187399522993
31.92499620075718,0.9657672954356848,4,190,2.0718519909628133
114.97569271550957,2.2979109544472234,15,280,4.096571449893286
45.27420747554196,2.1712829536695546,17,52,2.4661264787623893
30.860236753326173,2.3703020002773156,10,73,4.3107870114519535
51.34184421449907,0.9723213886217361,16,200,1.6463025271672946
51.15259084063203,0.8939758053911715,2,108,0.5512012534977453
67.98047257611508,1.0912099648068856,17,286,3.3470977818756875
112.83508483500331,1.4146792578724392,3,289,2.5335010287190656
109.12664260011881,2.484162452589503,18,104,0.7692040265790212
71.12050994841852,2.344809843697125,8,114,2.69425558882884
66.98099144926259,2.8136289806963326,4,209,1.2585643043968169
79.9508177827366,0.6465738977465386,3,274,3.333871232064785
51.91086107745892,0.528890702535464,15,109,2.5027050994021605
34.69664927697266,2.2478470742519976,9,289,1.2700613835722836
114.5301722554086,1.1982187394854142,8,207,2.3537252624543736
46.802908638945546,1.3351972388345439,15,115,1.5471896367986093
47.85606563211448,1.8670050647862806,19,195,3.438935512128116
72.52142959685528,0.7560328078169962,16,108,1.8281451832057865
74.24520103562976,2.1067360413701244,17,102,4.199078075230863
31.659078873066775,1.3128686155778755,14,113,0.5637344247118052
43.315926489657365,2.081787810752479,19,170,2.3153808944403265
64.03393367046675,2.5850172826834648,8,168,3.27686205014587
91.53576241594851,0.9277783333435742,5,79,0.6017372800212333
50.55766111487422,2.8271827322863006,5,67,1.471288561358246
68.07130016175864,1.8267203526561095,10,54,1.9733898178825695
80.16105582448202,2.807319412934921,19,118,0.5983004956205491
109.97332451609628,1.0193252055044453,2,185,2.960108171828017
59.3463452094411,2.011406661510594,11,186,3.3389077508801734
42.020243927713516,1.5097177933090118,14,209,1.523850133158648
74.03450033078474,2.4355554778900332,6,169,2.9456722729777027
97.20494415156558,2.014772358033241,17,191,4.996071001208738
39.88737813474601,1.7362886423957962,14,190,4.491136794862939
68.22151425272644,2.7824635160775215,7,67,0.7639737422022044
31.600662713623507,1.4427926604292005,8,117,1.0754710898734636
33.0203263482526,1.0499505122454538,14,163,2.724814946071972
73.4658026894999,2.0202529671302294,15,71,1.6034050168912173
56.837756833583654,2.0600710929320343,19,69,0.8643615672957391
106.05965691048709,1.5977365539296886,2,192,1.6454952173557347
84.19388755138088,1.716525109223456,4,56,0.7753014395321115
70.85396655686912,2.89888353574975,2,254,2.88460598952042
66.71418339488667,2.331714228492003,1,147,2.7061254665178596
74.75209321706069,0.7765043787064425,1,154,0.5284676910026758
33.63949480913952,1.0303251771765274,3,79,2.6713237803976817
110.35140207785939,2.938941586088897,2,54,2.839123162674459
119.84728401605625,2.316163884483828,8,178,3.225666834552195
46.33384123728288,2.787612815361633,11,237,4.86544875982927
40.83446682971578,1.2596536599718051,8,208,4.922115921734002
42.92197171037357,2.3546671502164807,18,292,2.8711818980187
89.49243524109303,2.2850067713087787,11,69,4.303340139244021
89.52967546056973,1.2367249635984376,15,132,0.8832459649563915
106.31317460505699,1.8770408136267633,0,113,2.8901958009353392
97.6643749583628,2.068537778175738,9,167,3.5550502665078274
70.47207060324058,1.7028295270686626,9,241,3.041279688062968
85.15698254087869,2.567946766645032,3,78,1.5382444750438327
91.9456203331207,2.5821726044949735,10,286,0.7819609383707493
76.14628232567026,2.626501370753892,10,151,2.240011780588353
72.8085886006473,2.508558922745407,10,187,3.4143912400404144
88.0587701078388,1.7202086929928615,5,206,4.962708831450029
80.17270940780884,1.453595745372518,14,80,1.564400531227758
87.95480748023193,2.5784407092859265,1,124,4.630054593701227
85.15692965670274,1.725503646390667,2,264,0.807176297863688
94.72769044622892,1.1159284965699547,4,79,4.689451732657902
87.85231579045885,1.7683588308055407,10,202,4.245650455415134
76.77682377935406,0.8546245547981053,11,129,0.5942540872933157
91.36171301559479,2.2290737264969973,2,107,1.8418341833989909
70.45337686668853,1.3398032040597658,8,106,0.7293049415534009
51.75041033753409,1.1516469961186357,2,136,4.979776421883018
30.12763981205239,2.8912718655868623,1,172,2.425298020626993
80.39677324312589,2.4422024893957692,5,240,3.4797808382478683
83.1589703947777,2.467673756809829,5,146,1.5538575867007407
117.48440682981429,2.0593049231979585,16,164,4.701813074003983
62.5330500684848,2.5979320262757426,7,86,1.7337833984276225
65.47199185454807,2.397906202908453,0,107,1.6709657328603433
48.161962320797116,1.9969342603340414,7,77,1.915700431736088
36.34808657135897,2.902811004629293,14,204,2.581201240928179
99.55240435755665,0.9789873742110575,17,247,0.5833972680336996
52.47129579053925,2.8584492974868776,12,279,3.1902687505763803
84.80143749270341,1.5035954049971623,7,86,0.6424960871333216
91.89957319909334,1.8209974585037165,19,55,2.926411194828169
72.41130185624829,0.8068482988607724,17,266,2.560482059819504
108.87169017244725,1.8502685973044772,12,254,1.591461761613846
69.94153568817559,2.0280168796454836,13,111,1.9839560772687201
55.64177607375886,2.99425385452131,14,274,3.6754691506010135
110.641397066546,2.9379810276788163,5,82,0.5431888394212836
107.54078558249608,2.9159932296857183,0,138,1.9249121211159188
44.76359523687717,1.3709701502551435,6,127,3.561337643741903
32.33649165185289,2.9781662468626084,0,89,1.1852323943114753
38.09870007146586,1.6386953789877772,14,218,3.021735443837465
55.78926586984353,2.6295906469047514,5,168,1.2601981781722071
117.50338215675396,1.04079992254743,4,91,1.1964284458564982
80.26645378447425,1.764582949141506,11,279,3.975260430756906
63.59355588263419,2.9150302403190134,2,186,1.6993640898551197
109.98444851514718,2.867578492308569,19,67,2.1909610352863735
70.78226983306496,2.2093371945535667,13,64,3.7850812953123643
58.371476556091906,2.4945358063826495,5,181,1.3078382024433934
114.70975758710917,0.9410667415060034,3,83,2.8928165959978593
106.45658995734102,2.3041463737103935,14,111,4.630188486940984
105.93015378774969,2.0451270208384305,16,87,2.992220687203199
76.10562687451917,0.7288793393781152,4,258,0.7198059498054324
101.04945589339094,0.7828975164741907,5,120,3.153637736046998
46.141802333809665,0.7711090443781548,9,273,0.9056902978147903
81.59006618006192,2.310892337074589,8,296,1.7695604319497737
118.54613305627912,0.8542880206189312,3,72,4.323537974045801
56.186258746616545,1.669330677786176,8,175,0.5498110763087807
101.49170963229076,1.3924545146943943,7,69,0.8465598889907974
74.14305664872606,1.8762603519255445,2,288,2.1351385790616693
33.58251148998786,2.2661912180485073,19,233,4.9972814595470725
98.67174580341006,2.21180634305333,0,102,1.8133875773232944
45.17122299529015,1.7887997897859416,19,179,1.2077357843121406
86.8326210419475,1.6608371840259637,4,70,2.97239959781712
37.70977746422756,1.4945389878056468,2,125,2.8366475970668152
115.21806577463684,2.6547748707609484,3,91,2.523288147929769
56.255149846232484,1.3271295121816125,18,106,4.759941884193269
50.38182225096554,1.148414552918737,14,171,1.7606721692773344
41.62227636597009,2.358288734138178,18,226,1.8199590316788479
115.1401974005143,1.399408654241816,15,140,1.1311563712418786
94.07133681971746,2.6174964993931713,7,291,3.637796080622789
96.74947998462798,1.3197217965928618,13,161,1.9461626198624222
74.94641052422202,2.2548620614364703,4,59,4.1123313187054364
72.72550067434351,0.6127725157133402,0,121,4.872910448178141
39.9019118692329,1.4639072002758,18,110,0.6965835889576639
80.38569860255926,1.3580754374188788,4,70,4.969048505261561
52.22248455979114,2.5416968481898086,2,237,1.6434690186068799
117.94307995203653,2.917638508070775,16,170,2.3904966076453738
101.69228460136326,1.6522031917324036,6,135,3.9998450952171147
67.16928541735987,2.562090692884395,16,190,3.49399013962696
43.62071328223797,2.2492367523934127,12,97,4.002966143756931
100.67985220249057,2.918464969159233,13,217,2.5984940707348643
40.98483903731844,2.527771285857062,11,240,4.622301853577886
47.040037814736344,0.6936951649093264,10,253,4.054733624322996
49.03684659698047,2.28320430595559,0,258,1.8915258894515423
80.1201574445785,1.838749288555934,2,289,4.76816099606942
100.83509885913297,0.5410901448308179,11,58,4.824743870418595
58.288339085222304,1.128282396813609,8,234,2.367741000905349
37.62028328477605,2.8043881125672323,1,228,3.433822195944158
71.80846171719773,2.8151534319668823,13,162,4.1664584084625655
97.3299217043942,2.497126150501586,4,169,4.177853225921512
49.94974587786494,2.9544490081949735,2,89,0.5635559511084083
49.79320932354368,2.5163630615605124,11,125,3.3305613487094368
115.25043246120397,0.525510468213113,11,250,4.881646838527727
115.87383544072601,1.2195858507537793,6,113,1.5410621650827703
119.14191588554188,0.5765604555944072,0,143,4.080239866296224
102.68936414173021,0.7352699218438986,2,119,2.904114294846421
46.9365752251151,1.0471020423769402,10,113,1.496615950125102
49.07833687193352,1.7588963658138062,12,74,0.7296708833779821
60.62027173701527,2.6188300086550442,9,205,3.9196476995765344
58.63192782001418,2.6549168903927702,18,187,1.9241165728617216
116.08749741702081,2.0405046463932415,3,282,2.1901371262929707
101.01665845935243,2.8204398476655874,4,205,2.68353973962055
95.16079129453985,1.7501558164755202,10,270,2.782377063370887
46.73669016523186,2.722590110333004,8,85,1.4278350963668498
111.85730034260966,1.6351631408300302,12,188,3.517888955848119
104.50833415555564,1.1930625185547057,16,70,3.616429909801431
44.72776571951313,2.7910322952510693,14,295,1.1403541602465956
108.40532987648753,1.4698376891971732,12,279,2.898092929606616
54.50227827334241,1.758510272111154,10,203,3.241667067022819
37.27827712488954,1.322151581326693,0,195,1.3381319453013156
89.1140075862789,2.1570940007268247,7,117,4.525079569381917
88.84241934458976,2.9875780625150887,4,285,2.6727163752887977
38.54388086090563,0.5637838721619242,15,90,1.0176276094970773
58.696662804292416,2.7496200150177534,3,64,2.0047827992953766
119.35330160299847,0.5098151424731635,18,72,2.6463220172359425
91.05840003078632,1.4105697028655277,17,218,0.5456486888631678
95.70676499429962,0.9215170157237857,1,183,0.6435944406386332
49.162555704387515,2.393354451681378,12,284,0.7498426788977807
37.090386390352286,0.6265271018929337,15,248,2.9216085165474497
54.92115207668439,1.8837123839608199,7,298,2.0123968830688455
52.40085466738728,1.2373153346132817,18,287,4.518968216251998
51.10896906732478,0.8341756221617553,2,237,3.0165524254800244
47.34788896983356,2.4295455302566022,18,161,3.9195334796941
81.72801215898639,1.0435420856381419,16,256,3.5920992953978255
59.52931282576396,1.0591880301373473,8,101,2.841443272569765
103.83105135427773,1.1876919628448075,16,186,3.851241978943061
46.555267606264565,1.9669169095700685,0,164,2.95117566290478
71.816436378169,2.1491648292268706,3,207,2.234553373357027
31.229205278347198,0.5440063092533625,14,93,2.4611217462844177
73.35140902096728,1.1046740902844758,11,239,4.2732560279474665
35.02543987888269,1.577427106263207,16,220,3.034731011555961
117.99511606853793,1.3299423804030828,11,205,2.19783266673042
101.15329157853715,2.7104266462772153,15,271,1.3088441821381165
74.11003289728099,2.4692718272160468,12,57,2.729110289907674
37.792862236141524,2.064725538847069,10,148,1.6358184928961363
83.32008967113728,1.3451060399925994,14,100,4.800109451577666
98.28873756316898,2.2516808621153994,15,148,2.709419380929897
47.16455277042708,2.609095032114486,5,170,0.5402672325016571
81.13875067087417,1.9870759433974667,10,139,0.917947352725134
103.27898085445811,2.461153667233448,14,79,1.7794602126974413
99.14229998816847,2.3727624034993697,4,276,0.9147327876423996
102.26928160804376,1.9293432779008055,2,279,4.522830014729307
109.13910823827479,1.2804580420537774,1,188,4.344582050602389
114.39138919435231,2.3644553950031795,0,197,4.868876789945405
66.49690396831824,1.016990915894016,14,287,3.6790952645471444
81.18921922705896,2.448720866178834,1,80,3.4045904579540713
101.15935734410498,2.5113667303563325,19,211,4.655734870530995
92.74258325512048,2.5553621989259327,5,189,4.758769151628459
119.5968205437941,1.682289927446144,11,225,4.448695292976211
31.230988599417973,0.9812019194260542,15,205,4.376627797189203
61.961989378421165,0.7493090001651719,13,116,3.522664649496776
